"C:\DIANA\Section B\VolatilityWorkbench\vol.exe" -f "D:\SectionB\RAM Capture\RAM CAPTURE 3.raw" windows.ldrmodules.LdrModules 
Volatility 3 Framework 2.5.0
Pid	Process	Base	InLoad	InInit	InMem	MappedPath
3584	WmiPrvSE.exe	0x3180000	False	False	False	\Windows\System32\en-US\user32.dll.mui
3584	WmiPrvSE.exe	0x62800000	True	True	True	\Windows\System32\wbem\wmiprov.dll
3584	WmiPrvSE.exe	0x4140000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
3584	WmiPrvSE.exe	0x4130000	False	False	False	\Windows\System32\en-US\combase.dll.mui
3584	WmiPrvSE.exe	0x2fc20000	True	True	True	\Windows\System32\utildll.dll
3584	WmiPrvSE.exe	0xfbd0000	True	True	True	\Windows\System32\msvcr120_clr0400.dll
3584	WmiPrvSE.exe	0xf390000	True	True	True	\Windows\System32\wbem\WmiApRpl.dll
3584	WmiPrvSE.exe	0xf980000	True	True	True	\Windows\System32\perfctrs.dll
3584	WmiPrvSE.exe	0xfea0000	True	True	True	\Windows\System32\usbperf.dll
3584	WmiPrvSE.exe	0x61400000	True	True	True	\Windows\System32\perfts.dll
3584	WmiPrvSE.exe	0x500b0000	True	True	True	\Windows\System32\tapiperf.dll
3584	WmiPrvSE.exe	0x623c0000	True	True	True	\Windows\System32\tquery.dll
3584	WmiPrvSE.exe	0x64820000	True	True	True	\Windows\System32\netfxperf.dll
3584	WmiPrvSE.exe	0x64750000	True	True	True	\Windows\System32\perfnet.dll
3584	WmiPrvSE.exe	0x64710000	True	True	True	\Windows\System32\bitsperf.dll
3584	WmiPrvSE.exe	0x634e0000	True	True	True	\Windows\System32\perfos.dll
3584	WmiPrvSE.exe	0x63490000	True	True	True	\Windows\System32\rasman.dll
3584	WmiPrvSE.exe	0x63420000	True	True	True	\Windows\System32\winspool.drv
3584	WmiPrvSE.exe	0x635c0000	True	True	True	\Windows\System32\BitsProxy.dll
3584	WmiPrvSE.exe	0x64730000	True	True	True	\Windows\System32\perfproc.dll
3584	WmiPrvSE.exe	0x64720000	True	True	True	\Windows\System32\rasctrs.dll
3584	WmiPrvSE.exe	0x64740000	True	True	True	\Windows\System32\browcli.dll
3584	WmiPrvSE.exe	0x64770000	True	True	True	\Windows\System32\atl.dll
3584	WmiPrvSE.exe	0x64760000	True	True	True	\Windows\System32\perfdisk.dll
3584	WmiPrvSE.exe	0x647e0000	True	True	True	\Windows\System32\esentprf.dll
3584	WmiPrvSE.exe	0x64790000	True	True	True	\Windows\System32\msdtcuiu.dll
3584	WmiPrvSE.exe	0x64800000	True	True	True	\Windows\Microsoft.NET\Framework\v4.0.30319\CORPerfMonExt.dll
3584	WmiPrvSE.exe	0x65350000	True	True	True	\Windows\System32\msdtcprx.dll
3584	WmiPrvSE.exe	0x64900000	True	True	True	\Windows\System32\mscoree.dll
3584	WmiPrvSE.exe	0x64840000	True	True	True	\Windows\Microsoft.NET\Framework\v4.0.30319\PerfCounter.dll
3584	WmiPrvSE.exe	0x64880000	True	True	True	\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll
3584	WmiPrvSE.exe	0x649d0000	True	True	True	\Windows\System32\wbem\WmiPerfClass.dll
3584	WmiPrvSE.exe	0x64980000	True	True	True	\Windows\System32\pdh.dll
3584	WmiPrvSE.exe	0x652f0000	True	True	True	\Windows\System32\mtxclu.dll
3584	WmiPrvSE.exe	0x69400000	True	True	True	\Windows\System32\clusapi.dll
3584	WmiPrvSE.exe	0x69290000	True	True	True	\Windows\System32\version.dll

3584	WmiPrvSE.exe	0x656b0000	True	True	True	\Windows\System32\ktmw32.dll
3584	WmiPrvSE.exe	0x699b0000	True	True	True	\Windows\System32\cscapi.dll
3584	WmiPrvSE.exe	0x694d0000	True	True	True	\Windows\System32\resutils.dll
3584	WmiPrvSE.exe	0x69ac0000	True	True	True	\Windows\System32\secur32.dll
3584	WmiPrvSE.exe	0x699d0000	True	True	True	\Windows\System32\srvcli.dll
3584	WmiPrvSE.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
3584	WmiPrvSE.exe	0x73b50000	True	True	True	\Windows\System32\ntmarta.dll
3584	WmiPrvSE.exe	0x6cfb0000	True	True	True	\Windows\System32\sysmain.dll
3584	WmiPrvSE.exe	0x6a3f0000	True	True	True	\Windows\System32\wbem\fastprox.dll
3584	WmiPrvSE.exe	0x6a380000	True	True	True	\Windows\System32\wbem\wbemsvc.dll
3584	WmiPrvSE.exe	0x6a360000	True	True	True	\Windows\System32\wbem\wmiutils.dll
3584	WmiPrvSE.exe	0x6a390000	True	True	True	\Windows\System32\wbem\esscli.dll
3584	WmiPrvSE.exe	0x6a860000	True	True	True	\Windows\System32\wbemcomn.dll
3584	WmiPrvSE.exe	0x70650000	True	True	True	\Windows\System32\wmiclnt.dll
3584	WmiPrvSE.exe	0x70190000	True	True	True	\Windows\System32\wkscli.dll
3584	WmiPrvSE.exe	0x6e530000	True	True	True	\Windows\System32\samcli.dll
3584	WmiPrvSE.exe	0x6fee0000	True	True	True	\Windows\System32\msscntrs.dll
3584	WmiPrvSE.exe	0x703a0000	True	True	True	\Windows\System32\wevtapi.dll
3584	WmiPrvSE.exe	0x701a0000	True	True	True	\Windows\System32\logoncli.dll
3584	WmiPrvSE.exe	0x72bf0000	True	True	True	\Windows\System32\propsys.dll
3584	WmiPrvSE.exe	0x72db0000	True	True	True	\Windows\System32\wtsapi32.dll
3584	WmiPrvSE.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
3584	WmiPrvSE.exe	0x74230000	True	True	True	\Windows\System32\cryptsp.dll
3584	WmiPrvSE.exe	0x73ed0000	True	True	True	\Windows\System32\netutils.dll
3584	WmiPrvSE.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
3584	WmiPrvSE.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
3584	WmiPrvSE.exe	0x73ee0000	True	True	True	\Windows\System32\dnsapi.dll

3584	WmiPrvSE.exe	0x74110000	True	True	True	\Windows\System32\cryptdll.dll
3584	WmiPrvSE.exe	0x74720000	True	True	True	\Windows\System32\fltLib.dll
3584	WmiPrvSE.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
3584	WmiPrvSE.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
3584	WmiPrvSE.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
3584	WmiPrvSE.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
3584	WmiPrvSE.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
3584	WmiPrvSE.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
3584	WmiPrvSE.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
3584	WmiPrvSE.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
3584	WmiPrvSE.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
3584	WmiPrvSE.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
3584	WmiPrvSE.exe	0x74ef0000	True	True	True	\Windows\System32\windows.storage.dll
3584	WmiPrvSE.exe	0x75720000	True	True	True	\Windows\System32\shell32.dll
3584	WmiPrvSE.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
3584	WmiPrvSE.exe	0x75620000	True	True	True	\Windows\System32\shlwapi.dll
3584	WmiPrvSE.exe	0x75710000	True	True	True	\Windows\System32\nsi.dll
3584	WmiPrvSE.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
3584	WmiPrvSE.exe	0x76a70000	True	True	True	\Windows\System32\setupapi.dll
3584	WmiPrvSE.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
3584	WmiPrvSE.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
3584	WmiPrvSE.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
3584	WmiPrvSE.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
3584	WmiPrvSE.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
3584	WmiPrvSE.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
3584	WmiPrvSE.exe	0x77390000	True	True	True	\Windows\System32\SHCore.dll
3584	WmiPrvSE.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
3584	WmiPrvSE.exe	0x77800000	True	True	True	\Windows\System32\ole32.dll
3584	WmiPrvSE.exe	0x77b30000	True	True	True	\Windows\System32\ws2_32.dll
3872	sihost.exe	0x61620000	True	True	True	\Windows\System32\execmodelproxy.dll
3872	sihost.exe	0xb60000	True	False	True	\Windows\System32\sihost.exe
3872	sihost.exe	0x60fe0000	True	True	True	\Windows\System32\CoreShellExtFramework.dll
3872	sihost.exe	0x5330000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
3872	sihost.exe	0x5e830000	True	True	True	\Windows\System32\LicenseManagerApi.dll
3872	sihost.exe	0x61260000	True	True	True	\Windows\System32\daxexec.dll
3872	sihost.exe	0x61000000	True	True	True	\Windows\System32\mssrch.dll
3872	sihost.exe	0x61230000	True	True	True	\Windows\System32\container.dll
3872	sihost.exe	0x61400000	True	True	True	\Windows\System32\Windows.System.Launcher.dll
3872	sihost.exe	0x612d0000	True	True	True	\Windows\System32\UiaManager.dll
3872	sihost.exe	0x61350000	True	True	True	\Windows\System32\twinui.appcore.dll
3872	sihost.exe	0x61480000	True	True	True	\Windows\System32\ShareHost.dll
3872	sihost.exe	0x61560000	True	True	True	\Windows\System32\AppContracts.dll
3872	sihost.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
3872	sihost.exe	0x72780000	True	True	True	\Windows\System32\CoreMessaging.dll
3872	sihost.exe	0x621b0000	True	True	True	\Windows\System32\DesktopShellExt.dll
3872	sihost.exe	0x61f00000	True	True	True	\Windows\System32\OneCoreCommonProxyStub.dll
3872	sihost.exe	0x61d30000	True	True	True	\Windows\System32\AppointmentActivation.dll
3872	sihost.exe	0x61650000	True	True	True	\Windows\System32\notificationplatformcomponent.dll
3872	sihost.exe	0x616a0000	True	True	True	\Windows\System32\WindowManagement.dll
3872	sihost.exe	0x61d60000	True	True	True	\Windows\System32\ActivationManager.dll
3872	sihost.exe	0x61df0000	True	True	True	\Windows\System32\ClipboardServer.dll
3872	sihost.exe	0x62060000	True	True	True	\Windows\System32\ExecModelClient.dll
3872	sihost.exe	0x61f40000	True	True	True	\Windows\System32\modernexecserver.dll
3872	sihost.exe	0x62130000	True	True	True	\Windows\System32\Windows.Shell.ServiceHostBuilder.dll
3872	sihost.exe	0x6e3b0000	True	True	True	\Windows\System32\StateRepository.Core.dll
3872	sihost.exe	0x6add0000	True	True	True	\Windows\System32\esent.dll
3872	sihost.exe	0x68560000	True	True	True	\Windows\System32\mpr.dll
3872	sihost.exe	0x623c0000	True	True	True	\Windows\System32\tquery.dll
3872	sihost.exe	0x6a0e0000	True	True	True	\Windows\System32\Windows.StateRepositoryPS.dll
3872	sihost.exe	0x6da30000	True	True	True	\Windows\System32\UserMgrProxy.dll
3872	sihost.exe	0x6d2e0000	True	True	True	\Windows\System32\capauthz.dll
3872	sihost.exe	0x70870000	True	True	True	\Windows\System32\OneCoreUAPCommonProxyStub.dll
3872	sihost.exe	0x6e440000	True	True	True	\Windows\System32\AppXDeploymentClient.dll
3872	sihost.exe	0x70390000	True	True	True	\Windows\System32\usermgrcli.dll
3872	sihost.exe	0x71300000	True	True	True	\Windows\System32\WinTypes.dll
3872	sihost.exe	0x71440000	True	True	True	\Windows\System32\CoreUIComponents.dll
3872	sihost.exe	0x73b50000	True	True	True	\Windows\System32\ntmarta.dll
3872	sihost.exe	0x73390000	True	True	True	\Windows\System32\rmclient.dll
3872	sihost.exe	0x72db0000	True	True	True	\Windows\System32\wtsapi32.dll
3872	sihost.exe	0x72bf0000	True	True	True	\Windows\System32\propsys.dll
3872	sihost.exe	0x730a0000	True	True	True	\Windows\System32\uxtheme.dll
3872	sihost.exe	0x72dc0000	True	True	True	\Windows\System32\msvcp110_win.dll
3872	sihost.exe	0x732c0000	True	True	True	\Windows\System32\dwmapi.dll
3872	sihost.exe	0x733b0000	True	True	True	\Windows\System32\ResourcePolicyClient.dll
3872	sihost.exe	0x73410000	True	True	True	\Windows\System32\twinapi.appcore.dll
3872	sihost.exe	0x74720000	True	True	True	\Windows\System32\fltLib.dll
3872	sihost.exe	0x74110000	True	True	True	\Windows\System32\cryptdll.dll
3872	sihost.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
3872	sihost.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
3872	sihost.exe	0x74630000	True	True	True	\Windows\System32\userenv.dll
3872	sihost.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
3872	sihost.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
3872	sihost.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
3872	sihost.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
3872	sihost.exe	0x74790000	True	True	True	\Windows\System32\msasn1.dll
3872	sihost.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
3872	sihost.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
3872	sihost.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
3872	sihost.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
3872	sihost.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll
3872	sihost.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
3872	sihost.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
3872	sihost.exe	0x74ef0000	True	True	True	\Windows\System32\windows.storage.dll
3872	sihost.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
3872	sihost.exe	0x75620000	True	True	True	\Windows\System32\shlwapi.dll
3872	sihost.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
3872	sihost.exe	0x76fa0000	True	True	True	\Windows\System32\imm32.dll
3872	sihost.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll

3872	sihost.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
3872	sihost.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
3872	sihost.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
3872	sihost.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
3872	sihost.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
3872	sihost.exe	0x77390000	True	True	True	\Windows\System32\SHCore.dll
3872	sihost.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
3872	sihost.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
3872	sihost.exe	0x77800000	True	True	True	\Windows\System32\ole32.dll
3880	svchost.exe	0x60cb0000	True	True	True	\Windows\System32\AppResolver.dll
3880	svchost.exe	0x1270000	True	False	True	\Windows\System32\svchost.exe
3880	svchost.exe	0x5a0000	False	False	False	\Windows\System32\en-US\svchost.exe.mui
3880	svchost.exe	0xa10000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
3880	svchost.exe	0xba0000	False	False	False	\Windows\System32\en-US\QuietHours.dll.mui
3880	svchost.exe	0xea0000	False	False	False	\Windows\System32\en-US\netmsg.dll.mui
3880	svchost.exe	0xe90000	False	False	False	\Windows\System32\netmsg.dll
3880	svchost.exe	0x1260000	False	False	False	\Windows\System32\PhoneutilRes.dll
3880	svchost.exe	0x4050000	False	False	False	\Windows\System32\UserDataAccessRes.dll
3880	svchost.exe	0x4410000	False	False	False	\Windows\System32\SyncRes.dll
3880	svchost.exe	0x4590000	True	True	True	\Windows\System32\MessagingDataModel2.dll
3880	svchost.exe	0x4990000	False	False	False	\Windows\System32\en-US\ESENT.dll.mui
3880	svchost.exe	0xfc80000	True	True	True	\Windows\System32\Unistore.dll
3880	svchost.exe	0xf360000	True	True	True	\Windows\System32\UserDataService.dll
3880	svchost.exe	0x5e7b0000	True	True	True	\Windows\System32\vaultcli.dll
3880	svchost.exe	0x500c0000	True	True	True	\Windows\System32\accountaccessor.dll
3880	svchost.exe	0xff60000	True	True	True	\Windows\System32\cemapi.dll
3880	svchost.exe	0x5dbd0000	True	True	True	\Windows\System32\UserDataLanguageUtil.dll
3880	svchost.exe	0x58d40000	True	True	True	\Windows\System32\WinSync.dll
3880	svchost.exe	0x5dbe0000	True	True	True	\Windows\System32\syncutil.dll
3880	svchost.exe	0x60180000	True	True	True	\Windows\System32\wpnapps.dll
3880	svchost.exe	0x5e860000	True	True	True	\Windows\System32\ShellCommonCommonProxyStub.dll
3880	svchost.exe	0x5ed10000	True	True	True	\Windows\System32\Windows.Security.Authentication.Web.Core.dll
3880	svchost.exe	0x60c30000	True	True	True	\Windows\System32\Windows.CloudStore.Schema.Shell.dll
3880	svchost.exe	0x6d910000	True	True	True	\Windows\System32\winhttp.dll

3880	svchost.exe	0x66d80000	True	True	True	\Windows\System32\bcd.dll
3880	svchost.exe	0x620b0000	True	True	True	\Windows\System32\WpnUserService.dll
3880	svchost.exe	0x61cc0000	True	True	True	\Windows\System32\QuietHours.dll
3880	svchost.exe	0x60ec0000	True	True	True	\Windows\System32\Windows.Networking.Connectivity.dll
3880	svchost.exe	0x60ea0000	True	True	True	\Windows\System32\Windows.StateRepositoryClient.dll
3880	svchost.exe	0x61620000	True	True	True	\Windows\System32\execmodelproxy.dll
3880	svchost.exe	0x60f50000	True	True	True	\Windows\System32\TileDataRepository.dll
3880	svchost.exe	0x61bf0000	True	True	True	\Windows\System32\NotificationControllerPS.dll
3880	svchost.exe	0x61f00000	True	True	True	\Windows\System32\OneCoreCommonProxyStub.dll

3880	svchost.exe	0x61e20000	True	True	True	\Windows\System32\NotificationController.dll
3880	svchost.exe	0x62060000	True	True	True	\Windows\System32\ExecModelClient.dll
3880	svchost.exe	0x63500000	True	True	True	\Windows\System32\networkhelper.dll
3880	svchost.exe	0x621d0000	True	True	True	\Windows\System32\Windows.CloudStore.dll
3880	svchost.exe	0x620d0000	True	True	True	\Windows\System32\cdpusersvc.dll
3880	svchost.exe	0x62830000	True	True	True	\Windows\System32\APHostService.dll
3880	svchost.exe	0x634f0000	True	True	True	\Windows\System32\dsclient.dll
3880	svchost.exe	0x65680000	True	True	True	\Windows\System32\dmxmlhelputils.dll
3880	svchost.exe	0x65670000	True	True	True	\Windows\System32\APHostClient.dll
3880	svchost.exe	0x63c00000	True	True	True	\Windows\System32\PhoneDataSync.dll
3880	svchost.exe	0x65ad0000	True	True	True	\Windows\System32\PimIndexMaintenance.dll
3880	svchost.exe	0x65a90000	True	True	True	\Windows\System32\AppxAllUserStore.dll
3880	svchost.exe	0x685c0000	True	True	True	\Windows\System32\cdp.dll
3880	svchost.exe	0x677e0000	True	True	True	\Windows\System32\dmcfgutils.dll
3880	svchost.exe	0x66da0000	True	True	True	\Windows\System32\FlightSettings.dll
3880	svchost.exe	0x681a0000	True	True	True	\Windows\System32\threadpoolwinrt.dll
3880	svchost.exe	0x68180000	True	True	True	\Windows\System32\dmcmnutils.dll
3880	svchost.exe	0x6a8e0000	True	True	True	\Windows\System32\Windows.StateRepository.dll
3880	svchost.exe	0x68940000	True	True	True	\Windows\System32\wpncore.dll
3880	svchost.exe	0x688a0000	True	True	True	\Windows\System32\winsqlite3.dll
3880	svchost.exe	0x6a0e0000	True	True	True	\Windows\System32\Windows.StateRepositoryPS.dll
3880	svchost.exe	0x6cac0000	True	True	True	\Windows\System32\BthRadioMedia.dll
3880	svchost.exe	0x6b930000	True	True	True	\Windows\System32\POSyncServices.dll
3880	svchost.exe	0x6add0000	True	True	True	\Windows\System32\esent.dll
3880	svchost.exe	0x6b950000	True	True	True	\Windows\System32\PimIndexMaintenanceClient.dll
3880	svchost.exe	0x6d150000	True	True	True	\Windows\System32\npmproxy.dll
3880	svchost.exe	0x747c0000	True	True	True	\Windows\System32\KernelBase.dll
3880	svchost.exe	0x72dc0000	True	True	True	\Windows\System32\msvcp110_win.dll
3880	svchost.exe	0x6ec60000	True	True	True	\Windows\System32\iertutil.dll
3880	svchost.exe	0x6e5e0000	True	True	True	\Windows\System32\UserDataPlatformHelperUtil.dll
3880	svchost.exe	0x6e440000	True	True	True	\Windows\System32\AppXDeploymentClient.dll
3880	svchost.exe	0x6e3b0000	True	True	True	\Windows\System32\StateRepository.Core.dll
3880	svchost.exe	0x6da30000	True	True	True	\Windows\System32\UserMgrProxy.dll
3880	svchost.exe	0x6e550000	True	True	True	\Windows\System32\dhcpcsvc.dll
3880	svchost.exe	0x6e5d0000	True	True	True	\Windows\System32\UserDataTypeHelperUtil.dll
3880	svchost.exe	0x6e770000	True	True	True	\Windows\System32\dhcpcsvc6.dll
3880	svchost.exe	0x6e660000	True	True	True	\Windows\System32\Pimstore.dll
3880	svchost.exe	0x6e600000	True	True	True	\Windows\System32\Phoneutil.dll
3880	svchost.exe	0x6e940000	True	True	True	\Windows\System32\urlmon.dll
3880	svchost.exe	0x6e850000	True	True	True	\Windows\System32\TimeBrokerClient.dll
3880	svchost.exe	0x70ec0000	True	True	True	\Windows\System32\policymanager.dll
3880	svchost.exe	0x70390000	True	True	True	\Windows\System32\usermgrcli.dll
3880	svchost.exe	0x6fed0000	True	True	True	\Windows\System32\MCCSPal.dll
3880	svchost.exe	0x6fec0000	True	True	True	\Windows\System32\InprocLogger.dll
3880	svchost.exe	0x6fef0000	True	True	True	\Windows\System32\BCP47Langs.dll
3880	svchost.exe	0x70750000	True	True	True	\Windows\System32\SystemEventsBrokerClient.dll
3880	svchost.exe	0x705c0000	True	True	True	\Windows\System32\Windows.Devices.Radios.dll
3880	svchost.exe	0x70870000	True	True	True	\Windows\System32\OneCoreUAPCommonProxyStub.dll
3880	svchost.exe	0x71300000	True	True	True	\Windows\System32\WinTypes.dll
3880	svchost.exe	0x711a0000	True	True	True	\Windows\System32\xmllite.dll
3880	svchost.exe	0x72bf0000	True	True	True	\Windows\System32\propsys.dll
3880	svchost.exe	0x72780000	True	True	True	\Windows\System32\CoreMessaging.dll
3880	svchost.exe	0x72db0000	True	True	True	\Windows\System32\wtsapi32.dll
3880	svchost.exe	0x742c0000	True	True	True	\Windows\System32\wldp.dll
3880	svchost.exe	0x73ea0000	True	True	True	\Windows\System32\IPHLPAPI.DLL
3880	svchost.exe	0x73410000	True	True	True	\Windows\System32\twinapi.appcore.dll
3880	svchost.exe	0x73390000	True	True	True	\Windows\System32\rmclient.dll
3880	svchost.exe	0x730a0000	True	True	True	\Windows\System32\uxtheme.dll
3880	svchost.exe	0x73950000	True	True	True	\Windows\System32\slc.dll
3880	svchost.exe	0x73930000	True	True	True	\Windows\System32\sppc.dll
3880	svchost.exe	0x73ba0000	True	True	True	\Windows\System32\winsta.dll
3880	svchost.exe	0x74230000	True	True	True	\Windows\System32\cryptsp.dll
3880	svchost.exe	0x74040000	True	True	True	\Windows\System32\msv1_0.dll
3880	svchost.exe	0x74030000	True	True	True	\Windows\System32\NtlmShared.dll
3880	svchost.exe	0x74110000	True	True	True	\Windows\System32\cryptdll.dll
3880	svchost.exe	0x74250000	True	True	True	\Windows\System32\cryptbase.dll
3880	svchost.exe	0x74630000	True	True	True	\Windows\System32\userenv.dll
3880	svchost.exe	0x74310000	True	True	True	\Windows\System32\ncrypt.dll
3880	svchost.exe	0x742e0000	True	True	True	\Windows\System32\ntasn1.dll
3880	svchost.exe	0x74550000	True	True	True	\Windows\System32\devobj.dll
3880	svchost.exe	0x74330000	True	True	True	\Windows\System32\bcrypt.dll
3880	svchost.exe	0x74580000	True	True	True	\Windows\System32\EventAggregation.dll
3880	svchost.exe	0x74730000	True	True	True	\Windows\System32\powrprof.dll
3880	svchost.exe	0x74720000	True	True	True	\Windows\System32\fltLib.dll
3880	svchost.exe	0x74660000	True	True	True	\Windows\System32\sspicli.dll
3880	svchost.exe	0x74780000	True	True	True	\Windows\System32\kernel.appcore.dll
3880	svchost.exe	0x747a0000	True	True	True	\Windows\System32\profapi.dll
3880	svchost.exe	0x77340000	True	True	True	\Windows\System32\sechost.dll
3880	svchost.exe	0x75670000	True	True	True	\Windows\System32\kernel32.dll
3880	svchost.exe	0x74ed0000	True	True	True	\Windows\System32\win32u.dll

3880	svchost.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
3880	svchost.exe	0x749b0000	True	True	True	\Windows\System32\ucrtbase.dll
3880	svchost.exe	0x74d60000	True	True	True	\Windows\System32\gdi32full.dll
3880	svchost.exe	0x74bc0000	True	True	True	\Windows\System32\crypt32.dll
3880	svchost.exe	0x75530000	True	True	True	\Windows\System32\wintrust.dll
3880	svchost.exe	0x754b0000	True	True	True	\Windows\System32\msvcp_win.dll
3880	svchost.exe	0x74ef0000	True	True	True	\Windows\System32\windows.storage.dll
3880	svchost.exe	0x75580000	True	True	True	\Windows\System32\cfgmgr32.dll
3880	svchost.exe	0x75620000	True	True	True	\Windows\System32\shlwapi.dll
3880	svchost.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
3880	svchost.exe	0x76fa0000	True	True	True	\Windows\System32\imm32.dll
3880	svchost.exe	0x76f10000	True	True	True	\Windows\System32\gdi32.dll
3880	svchost.exe	0x75710000	True	True	True	\Windows\System32\nsi.dll
3880	svchost.exe	0x76f40000	True	True	True	\Windows\System32\coml2.dll
3880	svchost.exe	0x76fd0000	True	True	True	\Windows\System32\advapi32.dll
3880	svchost.exe	0x77120000	True	True	True	\Windows\System32\rpcrt4.dll
3880	svchost.exe	0x771f0000	True	True	True	\Windows\System32\msctf.dll
3880	svchost.exe	0x77d10000	True	True	True	\Windows\System32\ntdll.dll
3880	svchost.exe	0x775a0000	True	True	True	\Windows\System32\combase.dll
3880	svchost.exe	0x77420000	True	True	True	\Windows\System32\user32.dll
3880	svchost.exe	0x77390000	True	True	True	\Windows\System32\SHCore.dll
3880	svchost.exe	0x77900000	True	True	True	\Windows\System32\oleaut32.dll
3880	svchost.exe	0x77800000	True	True	True	\Windows\System32\ole32.dll
3880	svchost.exe	0x77b30000	True	True	True	\Windows\System32\ws2_32.dll
3880	svchost.exe	0x77f70000	True	True	True	\Windows\System32\SyncController.dll
3880	svchost.exe	0x77ea0000	True	True	True	\Windows\System32\MCCSEngineShared.dll
3976	taskhostw.exe	0xe30000	True	False	True	\Windows\System32\taskhostw.exe
3976	taskhostw.exe	0xb50000	False	False	False	\Windows\System32\en-US\taskhostw.exe.mui
3976	taskhostw.exe	0x3b70000	False	False	False	\Windows\System32\en-US\MsCtfMonitor.dll.mui
3976	taskhostw.exe	0x3b80000	False	False	False	\Windows\System32\en-US\winmm.dll.mui
3976	taskhostw.exe	0x4210000	False	False	False	\Windows\System32\en-US\ESENT.dll.mui
3976	taskhostw.exe	0x730a0000	True	True	True	\Windows\System32\uxtheme.dll
3976	taskhostw.exe	0x61c10000	True	True	True	\Windows\System32\msutb.dll
3976	taskhostw.exe	0x63880000	True	True	True	\Windows\System32\wininet.dll
3976	taskhostw.exe	0x61c80000	True	True	True	\Windows\System32\MsCtfMonitor.dll
3976	taskhostw.exe	0x61ca0000	True	True	True	\Windows\System32\PlaySndSrv.dll
3976	taskhostw.exe	0x6ec60000	True	True	True	\Windows\System32\iertutil.dll
3976	taskhostw.exe	0x6add0000	True	True	True	\Windows\System32\esent.dll
3976	taskhostw.exe	0x72f00000	True	True	True	\Windows\System32\winmm.dll
3976	taskhostw.exe	0x72ed0000	True	True	True	\Windows\System32\winmmbase.dll
3976	taskhostw.exe	0x77050000	True	True	True	\Windows\System32\msvcrt.dll
3976	taskhostw.exe	0x74ad0000	True	True	True	\Windows\System32\bcryptprimitives.dll
3976	taskhostw.exe	0x74250000	True	True	True	\Windows\System32\cryptbase.dll
